rank,player,age,teamName,gamesPlayed,gamesStarted,wins,losses,plusMinus,goalsAgainst,shotsAgainst,saves,savePercentage,goalsAgainstAverage,shutouts,minutes,qualityStarts,qualityStartsPercentage,badStarts,goalsAllowedPercentage,savedAboveAverage,goals,assists,points,penaltyMinutes
"24","Mark Fitzpatrick","30","CHI","27","","6","8","6","64","682","618",".906","2.74","0","1403","","","","102","-1.11","0","1","1""8"
"25","Wade Flaherty","31","NYI","20","","5","11","2","53","491","438",".892","3.03","0","1048","","","","117","-7.72","0","0","0""4"
"26","Grant Fuhr","36","STL","39","","16","11","8","89","827","738",".892","2.44","2","2193","","","","117","-12.74","0","0","0""12"
"27","Tyrone Garner","20","CGY","3","","0","2","0","12","74","62",".838","5.18","0","139","","","","","","0","0","0""0"
"28","Sean Gauthier","27","SJS","1","","0","0","0","0","2","2","1.000","0.00","0","3","","","","","","0","0","0""0"
"29","Jean-Sebastien Giguere","21","CGY","15","","6","7","1","46","447","401",".897","3.21","0","860","","","","112","-4.78","0","1","1""4"
"30","Jeff Hackett","30","TOT","63","","26","26","10","150","1616","1466",".907","2.49","5","3615","","","","101","-0.99","0","1","1""12"
"31","Dominik Hasek","34","BUF","64","","30","18","14","119","1877","1758",".937","1.87","9","3817","","","","69","54.08","0","0","0""14"
"32","Glenn Healy","36","TOR","9","","6","3","0","27","257","230",".895","2.97","0","546","","","","","","0","0","0""0"
"33","Guy Hebert","32","MDA","69","","31","29","9","165","2114","1949",".922","2.42","6","4083","","","","85","29.93","0","1","1""0"
"34","Ron Hextall","34","PHI","23","","10","7","4","52","464","412",".888","2.53","0","1235","","","","122","-9.21","0","2","2""2"
"35","Corey Hirsch","26","VAN","20","","3","8","3","48","435","387",".890","3.13","1","919","","","","120","-7.89","0","0","0""0"
"36","Kevin Hodson","26","TOT","9","","2","3","1","20","197","177",".898","2.91","0","413","","","","","","0","0","0""0"
"37","Arturs Irbe","31","CAR","62","","27","20","12","135","1753","1618",".923","2.22","6","3643","","","","84","26.64","0","0","0""10"
"38","Brent Johnson","21","STL","6","","3","2","0","10","127","117",".921","2.10","0","286","","","","","","0","0","0""0"
"39","Curtis Joseph","31","TOR","67","","35","24","7","171","1903","1732",".910","2.56","3","4001","","","","97","4.48","0","5","5""6"
"40","Nikolai Khabibulin","26","PHX","63","","32","23","7","130","1681","1551",".923","2.13","8","3657","","","","84","25.01","0","0","0""8"
"41","Trevor Kidd","26","CAR","25","","7","10","6","61","640","579",".905","2.70","2","1358","","","","103","-1.99","0","0","0""0"
"42","Olaf Kolzig","28","WSH","64","","26","31","3","154","1538","1384",".900","2.58","4","3586","","","","109","-12.18","0","2","2""19"
"43","Scott Langkow","23","PHX","1","","0","0","0","3","17","14",".824","5.14","0","35","","","","","","0","0","0""0"
"44","Manny Legace","25","LAK","17","","2","9","2","39","439","400",".911","2.60","0","899","","","","96","1.48","0","1","1""0"
"45","Norm Maracle","24","DET","16","","6","5","2","31","379","348",".918","2.27","0","821","","","","89","3.95","0","0","0""0"
"46","Chris Mason","22","NSH","3","","0","0","0","6","44","38",".864","5.22","0","69","","","","","","0","0","0""0"
"47","Kirk McLean","32","FLA","30","","9","10","4","73","727","654",".900","2.74","2","1597","","","","109","-5.96","0","0","0""2"
"48","Jamie McLennan","27","STL","33","","13","14","4","70","640","570",".891","2.38","3","1763","","","","119","-10.99","0","0","0""0"
"49","Tyler Moss","23","CGY","11","","3","7","0","23","295","272",".922","2.51","0","550","","","","","","0","1","1""0"
"50","Chris Osgood","26","DET","63","","34","25","4","149","1654","1505",".910","2.42","3","3691","","","","98","3.52","0","3","3""8"
"51","Rich Parent","26","STL","10","","4","3","1","22","193","171",".886","2.54","1","519","","","","","","0","0","0""2"
"52","Steve Passmore","26","EDM","6","","1","4","1","17","183","166",".907","2.82","0","362","","","","","","0","1","1""2"
"53","Jean-Marc Pelletier","20","PHI","1","","0","1","0","5","29","24",".828","5.00","0","60","","","","","","0","0","0""0"
"54","Felix Potvin","27","TOT","16","","5","9","1","56","487","431",".885","3.71","0","905","","","","125","-11.09","0","0","0""0"
"55","Daren Puppa","33","TBL","13","","5","6","1","33","350","317",".906","2.87","2","691","","","","102","-0.73","0","1","1""0"
"56","Bill Ranford","32","TOT","36","","6","18","4","110","956","846",".885","3.64","1","1812","","","","125","-21.85","0","0","0""2"
"57","Jeff Reese","32","TOR","2","","1","1","0","8","51","43",".843","4.53","0","106","","","","","","0","0","0""0"
"58","Damian Rhodes","29","OTT","45","","22","13","7","101","1060","959",".905","2.44","3","2480","","","","103","-3.26","1","1","2""4"
"59","Mike Richter","32","NYR","68","","27","30","8","170","1898","1728",".910","2.63","4","3878","","","","97","5.02","0","0","0""0"
"60","Dwayne Roloson","29","BUF","18","","6","8","2","42","460","418",".909","2.77","1","911","","","","99","0.42","0","0","0""4"
"61","Mike Rosati","31","WSH","1","","1","0","0","0","12","12","1.000","0.00","0","28","","","","","","0","0","0""0"
"62","Dominic Roussel","28","MDA","18","","4","5","4","37","478","441",".923","2.51","1","884","","","","84","7.08","0","0","0""0"
"63","Patrick Roy","33","COL","61","","32","19","8","139","1673","1534",".917","2.29","5","3648","","","","90","15.27","0","2","2""28"
"64","Tommy Salo","27","TOT","64","","25","28","9","159","1647","1488",".903","2.57","5","3718","","","","105","-7.13","0","0","0""12"
"65","Corey Schwab","28","TBL","40","","8","25","3","126","1153","1027",".891","3.52","0","2146","","","","119","-19.68","0","4","4""4"
"66","Steve Shields","26","SJS","37","","15","11","8","80","1011","931",".921","2.22","4","2162","","","","86","13.22","0","1","1""6"
"67","Mikhail Shtalenkov","33","TOT","38","","13","19","4","90","886","796",".898","2.62","3","2062","","","","110","-8.30","0","0","0""2"
"68","Peter Skudra","25","PIT","37","","15","11","5","89","822","733",".892","2.79","3","1914","","","","117","-13.20","0","0","0""2"
"69","Garth Snow","29","VAN","65","","20","31","8","171","1715","1544",".900","2.93","6","3501","","","","108","-12.86","0","1","1""34"
"70","Jamie Storr","23","LAK","28","","12","12","2","61","724","663",".916","2.40","4","1525","","","","91","5.76","0","1","1""6"
"71","Rick Tabaracci","30","WSH","23","","4","12","3","50","530","480",".906","2.51","2","1193","","","","102","-1.13","0","0","0""2"
"72","Robbie Tallas","25","BOS","17","","7","7","2","43","421","378",".898","2.61","1","987","","","","111","-4.18","0","0","0""0"
"73","Chris Terreri","34","NJD","12","","8","3","1","30","294","264",".898","2.48","1","726","","","","","","0","1","1""0"
"74","Jose Theodore","22","MTL","18","","4","12","0","50","406","356",".877","3.29","1","913","","","","134","-12.56","0","0","0""0"
"75","Jocelyn Thibault","24","TOT","62","","24","30","7","159","1685","1526",".906","2.69","5","3543","","","","102","-3.63","0","1","1""2"
"76","Andrei Trefilov","29","TOT","5","","0","4","0","15","104","89",".856","4.81","0","187","","","","","","0","0","0""0"
"77","Ron Tugnutt","31","OTT","43","","22","10","8","75","1005","930",".925","1.79","3","2508","","","","81","17.67","0","0","0""0"
"78","Roman Turek","28","DAL","26","","16","3","3","48","562","514",".915","2.08","1","1382","","","","93","3.82","0","0","0""0"
"79","John Vanbiesbrouck","35","PHI","62","","27","18","15","135","1380","1245",".902","2.18","6","3712","","","","106","-7.75","0","1","1""12"
"80","Mike Vernon","35","SJS","49","","16","22","10","107","1200","1093",".911","2.27","4","2831","","","","97","3.65","0","0","0""8"
"81","Tomas Vokoun","22","NSH","37","","12","18","4","96","1041","945",".908","2.95","1","1954","","","","100","-0.01","0","1","1""6"
"82","Jimmy Waite","29","PHX","16","","6","5","4","41","390","349",".895","2.74","1","898","","","","114","-5.04","0","0","0""2"
"83","Kevin Weekes","23","VAN","11","","0","8","1","34","257","223",".868","3.83","0","532","","","","","","0","0","0""0"
"84","Derek Wilkinson","24","TBL","5","","1","3","1","13","128","115",".898","3.08","0","253","","","","","","0","0","0""0"
"85","Ken Wregget","34","CGY","27","","10","12","4","67","712","645",".906","2.53","1","1590","","","","102","-1.35","0","1","1""8"
