rank,player,age,teamName,gamesPlayed,gamesStarted,wins,losses,plusMinus,goalsAgainst,shotsAgainst,saves,savePercentage,goalsAgainstAverage,shutouts,minutes,shortHandedAssists,qualityStarts,qualityStartsPercentage,badStarts,goalsAllowedPercentage,savedAboveAverage,goals,assists,points,penaltyMinutes
"37","Carter Hutton","29","NSH","16","15","6","5","4","37","397","360",".907","2.48","1","894","7",".467","3","109","-2.98","0","0","0","0"
"38","Chad Johnson","28","NYI","19","17","8","8","1","54","488","434",".889","3.08","0","1053","7",".412","6","129","-12.19","0","0","0","0"
"39","Martin Jones","25","LAK","13","10","4","4","2","25","276","251",".909","2.22","3","677","5",".500","2","","","0","0","0","0"
"40","Anton Khudobin","28","CAR","28","26","8","13","4","68","709","641",".904","2.63","1","1554","13",".500","7","112","-7.25","0","0","0","0"
"41","Keith Kinkaid","25","NJD","14","9","4","4","3","27","318","291",".915","2.56","0","633","6",".667","0","99","0.25","0","0","0","0"
"42","Darcy Kuemper","24","MIN","29","27","13","12","2","65","675","610",".904","2.62","3","1490","14",".519","7","112","-7.16","0","0","0","0"
"43","Jason LaBarbera","35","ANA","5","2","2","0","1","9","99","90",".909","2.61","0","207","2","1.000","0","","","0","0","0","0"
"44","Eddie Lack","27","VAN","30","23","12","9","3","66","839","773",".921","2.38","1","1666","11",".478","4","92","5.89","0","0","0","2"
"45","Robin Lehner","23","OTT","25","24","9","12","3","74","779","705",".905","3.02","0","1471","11",".458","2","111","-7.25","0","1","1","0"
"46","Kari Lehtonen","31","DAL","57","56","29","14","10","157","1646","1489",".905","2.91","4","3240","27",".482","9","111","-15.96","0","3","3","2"
"47","Anders Lindback","26","TOT","17","13","3","11","2","48","499","451",".904","3.15","0","915","5",".385","2","112","-5.24","0","1","1","0"
"48","Henrik Lundqvist","32","NYR","39","39","25","11","3","87","1119","1032",".922","2.25","5","2321","26",".667","4","91","8.88","0","1","1","0"
"49","Roberto Luongo","35","FLA","52","51","23","16","11","118","1495","1377",".921","2.37","2","2983","32",".627","7","92","10.10","0","0","0","0"
"50","Jacob Markstrom","25","VAN","1","1","0","1","0","3","4","1",".250","22.50","0","8","0",".000","1","","","0","0","0","0"
"51","Steve Mason","26","PHI","44","40","14","16","10","94","1261","1167",".925","2.27","3","2484","24",".600","4","87","14.05","0","3","3","2"
"52","Marek Mazanec","23","NSH","2","1","0","1","0","4","47","43",".915","2.26","0","106","1","1.000","0","","","0","0","0","0"
"53","Thomas McCollum","25","DET","2","0","1","0","0","1","25","24",".960","0.91","0","66","0","","0","","","0","0","0","0"
"54","Curtis McElhinney","31","CBJ","30","26","10","14","2","75","850","775",".912","2.85","0","1580","12",".462","2","103","-2.17","0","0","0","0"
"55","Mike McKenna","31","ARI","1","1","0","1","0","5","34","29",".853","5.00","0","60","0",".000","0","","","0","0","0","0"
"56","Ryan Miller","34","VAN","44","44","28","15","1","102","1170","1068",".913","2.47","6","2479","23",".523","7","102","-1.75","0","0","0","0"
"57","Al Montoya","29","FLA","19","12","5","7","2","47","420","373",".888","3.08","0","917","6",".500","3","131","-11.01","0","0","0","2"
"58","Petr Mrazek","22","DET","21","19","14","5","1","48","561","513",".914","2.47","1","1167","11",".579","5","100","0.07","0","0","0","0"
"59","Evgeni Nabokov","39","TBL","11","9","3","6","2","29","245","216",".882","3.15","0","553","5",".556","2","","","0","1","1","2"
"60","Michal Neuvirth","26","TOT","31","31","7","19","4","89","1043","954",".915","2.98","0","1791","17",".548","4","100","0.37","0","0","0","0"
"61","Antti Niemi","31","SJS","54","54","27","20","7","139","1602","1463",".913","2.63","5","3173","29",".537","9","101","-1.73","0","3","3","0"
"62","Joni Ortio","23","CGY","5","5","4","1","0","9","131","122",".931","1.98","1","273","3",".600","1","","","0","0","0","0"
"63","Ondrej Pavelec","27","WPG","40","36","15","14","7","93","1056","963",".912","2.50","1","2229","17",".472","4","103","-2.52","0","0","0","2"
"64","Justin Peters","28","WSH","11","9","3","5","1","34","280","246",".879","3.38","0","603","1",".111","3","","","0","0","0","0"
"65","Calvin Pickard","22","COL","16","13","6","7","3","35","511","476",".932","2.35","0","895","9",".692","1","80","8.78","0","0","0","0"
"66","Kevin Poulin","24","NYI","1","1","0","0","1","3","26","23",".885","2.77","0","65","0",".000","0","","","0","0","0","0"
"67","Carey Price","27","MTL","57","57","38","15","4","110","1703","1593",".935","1.93","7","3423","38",".667","5","75","35.92","0","1","1","2"
"68","Jonathan Quick","29","LAK","60","59","30","18","11","133","1575","1442",".916","2.28","6","3501","33",".559","8","99","1.95","0","1","1","16"
"69","Antti Raanta","25","CHI","14","12","7","4","1","25","389","364",".936","1.89","2","792","8",".667","1","75","8.33","0","0","0","0"
"70","Karri Ramo","28","CGY","28","25","13","8","1","62","707","645",".912","2.60","2","1431","11",".440","5","102","-1.42","0","0","0","0"
"71","Tuukka Rask","27","BOS","58","54","29","17","10","128","1689","1561",".924","2.26","3","3398","36",".667","6","88","16.72","0","0","0","8"
"72","James Reimer","26","TOR","29","22","7","15","0","81","836","755",".903","3.22","0","1508","11",".500","5","113","-9.37","0","0","0","2"
"73","Pekka Rinne","32","NSH","56","56","37","15","4","119","1598","1479",".926","2.12","3","3363","41",".732","5","87","17.92","0","1","1","8"
"74","Jussi Rynnas","27","DAL","2","1","0","1","0","7","44","37",".841","4.57","0","92","0",".000","1","","","0","0","0","0"
"75","Cory Schneider","28","NJD","61","60","26","25","7","126","1768","1642",".929","2.16","5","3498","40",".667","6","83","25.49","0","2","2","0"
"76","Ben Scrivens","28","EDM","49","45","13","22","9","136","1323","1187",".897","2.96","1","2757","18",".400","9","120","-22.64","0","1","1","2"
"77","Mackenzie Skapski","20","NYR","2","2","2","0","0","1","45","44",".978","0.50","1","119","2","1.000","0","","","0","0","0","0"
"78","Mike Smith","32","ARI","52","50","11","35","5","159","1585","1426",".900","3.20","0","2982","23",".460","11","117","-23.19","0","1","1","8"
"79","Alex Stalock","27","SJS","17","14","6","7","1","41","422","381",".903","2.65","2","927","7",".500","0","113","-4.84","0","0","0","2"
"80","Malcolm Subban","21","BOS","1","1","0","1","0","3","6","3",".500","5.81","0","31","0",".000","1","","","0","0","0","0"
"81","Niklas Svedberg","25","BOS","16","14","7","5","1","32","400","368",".920","2.32","2","829","9",".643","2","93","2.27","0","0","0","0"
"82","Cam Talbot","27","NYR","29","27","17","6","4","61","829","768",".926","2.19","5","1674","13",".481","2","86","10.03","0","0","0","0"
"83","Dustin Tokarski","25","MTL","15","14","6","5","3","39","469","430",".917","2.66","0","880","7",".500","0","97","1.19","0","1","1","0"
"84","Semyon Varlamov","26","COL","48","48","24","17","7","118","1518","1400",".922","2.51","5","2821","27",".563","5","91","12.07","0","0","0","4"
"85","Andrey Vasilevskiy","20","TBL","13","11","6","4","1","28","343","315",".918","2.35","1","716","6",".545","1","95","1.39","0","0","0","0"
"86","Cam Ward","30","CAR","44","43","18","21","5","106","1176","1070",".910","2.44","1","2605","22",".512","5","105","-5.24","0","0","0","4"
"87","Jeff Zatkoff","27","PIT","1","0","0","1","0","1","17","16",".941","1.62","0","37","0","","0","","","0","0","0","0"
"88","Rob Zepp","33","PHI","10","9","5","2","0","25","223","198",".888","2.89","0","519","2",".222","2","","","0","0","0","0"
