rank,player,age,teamName,gamesPlayed,gamesStarted,wins,losses,plusMinus,goalsAgainst,shotsAgainst,saves,savePercentage,goalsAgainstAverage,shutouts,minutes,qualityStarts,qualityStartsPercentage,badStarts,goalsAllowedPercentage,savedAboveAverage,goals,assists,points,penaltyMinutes
"63","Rick Tabaracci","28","TOT","62","","22","29","6","152","1570","1418",".903","2.70","5","3373","","","","102","-2.42","0","1","1""12"
"64","Robbie Tallas","23","BOS","28","","8","12","1","69","587","518",".882","3.33","1","1244","","","","123","-13.07","0","0","0""0"
"65","Chris Terreri","32","TOT","29","","10","11","5","74","745","671",".901","2.73","0","1629","","","","104","-3.02","0","0","0""0"
"66","Jose Theodore","20","MTL","16","","5","6","2","53","508","455",".896","3.87","0","821","","","","110","-4.60","0","0","0""0"
"67","Jocelyn Thibault","22","MTL","61","","22","24","11","164","1815","1651",".910","2.90","1","3397","","","","95","8.92","0","0","0""0"
"68","Andrei Trefilov","27","BUF","3","","0","2","0","10","98","88",".898","3.77","0","159","","","","","","0","0","0""0"
"69","Ron Tugnutt","29","OTT","37","","17","15","1","93","882","789",".895","2.80","3","1991","","","","111","-8.97","0","1","1""0"
"70","Roman Turek","26","DAL","6","","3","1","0","9","129","120",".930","2.05","0","263","","","","","","0","0","0""0"
"71","John Vanbiesbrouck","33","FLA","57","","27","19","10","128","1582","1454",".919","2.29","2","3347","","","","85","22.72","0","2","2""8"
"72","Mike Vernon","33","DET","33","","13","11","8","79","782","703",".899","2.43","0","1952","","","","106","-4.50","0","0","0""35"
"73","Tomas Vokoun","20","MTL","1","","0","0","0","4","14","10",".714","12.00","0","20","","","","","","0","0","0""0"
"74","Jimmy Waite","27","CHI","2","","0","1","1","7","58","51",".879","4.00","0","105","","","","","","0","0","0""0"
"75","Darcy Wakaluk","30","PHX","16","","8","3","1","39","386","347",".899","2.99","1","782","","","","106","-2.22","0","1","1""4"
"76","Derek Wilkinson","22","TBL","5","","0","2","1","12","72","60",".833","4.26","0","169","","","","","","0","0","0""0"
"77","Ken Wregget","32","PIT","46","","17","17","6","136","1383","1247",".902","3.25","2","2514","","","","103","-4.23","0","1","1""6"
