rank,player,age,teamName,gamesPlayed,gamesStarted,wins,losses,plusMinus,goalsAgainst,shotsAgainst,saves,savePercentage,goalsAgainstAverage,shutouts,minutes,shortHandedAssists,qualityStarts,qualityStartsPercentage,badStarts,goalsAllowedPercentage,savedAboveAverage,goals,assists,points,penaltyMinutes
"17","Paul Harrison","20","MNS","6","","0","4","1","28","","","","5.47","0","307","","","","","","0","0","0","2"
"18","Denis Herron","23","KCS","64","","11","39","11","243","","","","4.03","0","3620","","","","","","0","0","0","16"
"19","Gary Inness","26","TOT","25","","10","9","2","85","","","","3.83","0","1332","","","","","","0","0","0","2"
"20","Eddie Johnston","40","STL","38","","11","17","9","130","","","","3.62","1","2152","","","","","","0","0","0","0"
"21","Michel Larocque","23","MTL","22","","16","1","3","50","","","","2.46","2","1220","","","","","","0","2","2","4"
"22","Gord Laxton","20","PIT","8","","3","4","0","31","","","","4.49","0","414","","","","","","0","0","0","0"
"23","Ken Lockett","28","VAN","30","","7","8","7","83","","","","3.47","0","1436","","","","","","0","0","0","6"
"24","Pete LoPresti","21","MNS","34","","7","22","1","123","","","","4.13","1","1789","","","","","","0","0","0","0"
"25","Ron Low","25","WSH","43","","6","31","2","208","","","","5.45","0","2289","","","","","","0","0","0","2"
"26","Cesare Maniago","37","MNS","47","","13","27","5","151","","","","3.35","2","2704","","","","","","0","0","0","11"
"27","Peter McDuffe","27","DET","4","","0","3","1","22","","","","5.50","0","240","","","","","","0","0","0","2"
"28","Bill McKenzie","26","KCS","22","","1","16","1","97","","","","5.20","0","1120","","","","","","0","1","1","4"
"29","Gord McRae","27","TOR","20","","6","5","2","59","","","","3.70","0","956","","","","","","0","0","0","0"
"30","Gilles Meloche","25","CGS","41","","12","23","6","140","","","","3.44","1","2440","","","","","","0","1","1","0"
"31","Jerome Mrazek","24","PHI","1","","0","0","0","1","","","","10.00","0","6","","","","","","0","0","0","0"
"32","Phil Myre","27","ATF","37","","16","16","4","123","","","","3.47","1","2129","","","","","","0","1","1","0"
"33","Bill Oleschuk","20","KCS","1","","0","1","0","4","","","","4.00","0","60","","","","","","0","0","0","0"
"34","Bernie Parent","30","PHI","11","","6","2","3","24","","","","2.34","0","615","","","","","","0","0","0","2"
"35","Michel Plasse","27","PIT","55","","24","19","10","178","","","","3.45","2","3096","","","","","","0","2","2","18"
"36","Dave Reece","27","BOS","14","","7","5","2","43","","","","3.32","2","777","","","","","","0","0","0","0"
"37","Glenn Resch","27","NYI","44","","23","11","8","88","","","","2.07","7","2546","","","","","","0","1","1","0"
"38","Terry Richardson","22","DET","1","","0","1","0","7","","","","7.00","0","60","","","","","","0","0","0","2"
"39","Curt Ridley","24","VAN","9","","6","0","2","19","","","","2.28","1","500","","","","","","0","0","0","0"
"40","Jim Rutherford","26","DET","44","","13","25","6","158","","","","3.59","4","2640","","","","","","0","0","0","4"
"41","Gary Simmons","31","CGS","40","","15","19","5","131","","","","3.33","2","2360","","","","","","0","0","0","18"
"42","Al Smith","30","BUF","14","","9","3","2","43","","","","3.07","0","840","","","","","","0","0","0","0"
"43","Billy Smith","25","NYI","39","","19","10","9","98","","","","2.61","3","2254","","","","","","0","1","1","10"
"44","Gary Smith","31","VAN","51","","20","24","6","167","","","","3.50","2","2864","","","","","","0","1","1","24"
"45","Doug Soetaert","20","NYR","8","","2","2","0","24","","","","5.27","0","273","","","","","","0","1","1","0"
"46","Ed Staniowski","20","STL","11","","5","3","2","33","","","","3.19","0","620","","","","","","0","0","0","0"
"47","Wayne Stephenson","31","PHI","66","","40","10","13","164","","","","2.58","1","3819","","","","","","0","0","0","11"
"48","Bobby Taylor","31","TOT","6","","3","2","0","22","","","","4.15","0","318","","","","","","0","0","0","2"
"49","Wayne Thomas","28","TOR","64","","28","24","12","196","","","","3.19","2","3684","","","","","","0","0","0","18"
"50","Rogie Vachon","30","LAK","51","","26","20","5","160","","","","3.14","5","3060","","","","","","0","0","0","0"
"51","Gilles Villemure","35","CBH","15","","2","7","5","57","","","","4.29","0","797","","","","","","0","0","0","0"
"52","Dunc Wilson","27","NYR","20","","5","9","3","76","","","","4.22","0","1080","","","","","","0","0","0","11"
"53","Bernie Wolfe","24","WSH","40","","5","23","7","148","","","","4.16","0","2134","","","","","","0","0","0","0"
