rank,player,age,teamName,gamesPlayed,gamesStarted,wins,losses,plusMinus,goalsAgainst,shotsAgainst,saves,savePercentage,goalsAgainstAverage,shutouts,minutes,shortHandedAssists,qualityStarts,qualityStartsPercentage,badStarts,goalsAllowedPercentage,savedAboveAverage,goals,assists,points,penaltyMinutes
"18","Bob Essensa","28","WIN","67","","33","26","6","227","2119","1892",".893","3.53","2","3855","","","","93","16.87","0","5","5","2"
"19","Stephane Fiset","22","QUE","37","","18","9","4","110","945","835",".884","3.40","0","1939","","","","101","-1.24","0","2","2","2"
"20","Mark Fitzpatrick","24","NYI","39","","17","15","5","130","1066","936",".878","3.46","0","2253","","","","106","-7.32","0","1","1","2"
"21","Wade Flaherty","25","SJS","1","","0","1","0","5","46","41",".891","5.00","0","60","","","","","","0","0","0","0"
"22","Grant Fuhr","30","TOT","58","","24","24","6","185","1729","1544",".893","3.30","1","3359","","","","93","13.98","0","0","0","10"
"23","Mario Gosselin","29","HAR","16","","5","9","1","57","499","442",".886","3.94","0","867","","","","99","0.43","0","1","1","2"
"24","David Goverde","22","LAK","2","","0","2","0","13","51","38",".745","7.96","0","98","","","","","","0","0","0","0"
"25","Jeff Hackett","24","SJS","36","","2","30","1","176","1220","1044",".856","5.28","0","2000","","","","125","-35.59","0","1","1","4"
"26","Dominik Hasek","28","BUF","28","","11","10","4","75","720","645",".896","3.15","0","1429","","","","91","7.86","0","0","0","0"
"27","Brian Hayward","32","SJS","18","","2","14","1","86","559","473",".846","5.55","0","930","","","","134","-21.67","0","1","1","2"
"28","Glenn Healy","30","NYI","47","","22","20","2","146","1316","1170",".889","3.30","1","2655","","","","96","5.45","0","2","2","2"
"29","Guy Hebert","26","STL","24","","8","8","2","74","630","556",".883","3.67","1","1210","","","","102","-1.50","0","0","0","2"
"30","Ron Hextall","28","QUE","54","","29","16","5","172","1529","1357",".888","3.45","0","2988","","","","98","3.97","0","2","2","56"
"31","Corey Hirsch","20","NYR","4","","1","2","1","14","116","102",".879","3.75","0","224","","","","","","0","0","0","0"
"32","Jim Hrivnak","24","TOT","30","","15","10","2","96","773","677",".876","3.60","0","1601","","","","108","-7.04","0","3","3","0"
"33","Kelly Hrudey","32","LAK","50","","18","21","6","175","1552","1377",".887","3.86","2","2718","","","","98","3.61","0","4","4","10"
"34","Arturs Irbe","25","SJS","36","","7","26","0","142","1250","1108",".886","4.11","1","2074","","","","99","1.86","0","0","0","10"
"35","Pat Jablonski","25","TBL","43","","8","24","4","150","1194","1044",".874","3.97","1","2268","","","","109","-12.59","0","2","2","7"
"36","Curtis Joseph","25","STL","68","","29","28","9","196","2202","2006",".911","3.02","1","3890","","","","77","57.42","0","2","2","8"
"37","Rick Knickle","32","LAK","10","","6","4","0","35","292","257",".880","3.95","0","532","","","","","","0","0","0","2"
"38","Olaf Kolzig","22","WSH","1","","0","0","0","2","7","5",".714","6.00","0","20","","","","","","0","0","0","0"
"39","Reggie Lemelin","38","BOS","10","","5","4","0","31","225","194",".862","3.43","0","542","","","","","","0","0","0","4"
"40","Mike Lenarduzzi","20","HAR","3","","1","1","1","9","87","78",".897","3.21","0","168","","","","","","0","0","0","0"
"41","David Littman","25","TBL","1","","0","1","0","7","21","14",".667","9.33","0","45","","","","","","0","0","0","0"
"42","Danny Lorenz","23","NYI","4","","1","2","0","10","78","68",".872","3.82","0","157","","","","","","0","0","0","0"
"43","Darrin Madeley","24","OTT","2","","0","2","0","10","44","34",".773","6.67","0","90","","","","","","0","0","0","0"
"44","Kirk McLean","26","VAN","54","","28","21","5","184","1615","1431",".886","3.39","3","3261","","","","99","1.86","0","1","1","16"
"45","Andy Moog","32","BOS","55","","37","14","3","168","1357","1189",".876","3.16","3","3194","","","","108","-11.83","0","1","1","14"
"46","Mike O'Neill","25","WIN","2","","0","0","1","6","34","28",".824","4.93","0","73","","","","","","0","0","0","0"
"47","Frank Pietrangelo","28","HAR","30","","4","15","1","111","783","672",".858","4.85","0","1373","","","","123","-20.89","0","0","0","4"
"48","Felix Potvin","21","TOR","48","","25","15","7","116","1286","1170",".910","2.50","2","2781","","","","78","32.00","0","1","1","4"
"49","Daren Puppa","27","TOT","32","","17","7","4","96","938","842",".898","3.23","2","1785","","","","89","11.95","0","1","1","0"
"50","Andre Racicot","23","MTL","26","","17","5","1","81","682","601",".881","3.39","1","1433","","","","103","-2.51","0","1","1","6"
"51","Bill Ranford","26","EDM","67","","17","38","6","240","2065","1825",".884","3.84","1","3753","","","","101","-2.35","0","3","3","10"
"52","Jeff Reese","26","CGY","26","","14","4","1","70","629","559",".889","3.20","1","1311","","","","97","2.39","0","4","4","4"
"53","Mike Richter","26","NYR","38","","13","19","3","134","1180","1046",".886","3.82","1","2105","","","","99","1.80","0","5","5","2"
"54","Vincent Riendeau","26","DET","22","","13","4","2","64","522","458",".877","3.22","0","1193","","","","107","-3.92","0","0","0","2"
"55","Dominic Roussel","22","PHI","34","","13","11","5","111","933","822",".881","3.76","1","1769","","","","103","-3.62","0","2","2","11"
"56","Patrick Roy","27","MTL","62","","31","25","5","192","1814","1622",".894","3.20","2","3595","","","","92","16.77","0","2","2","16"
"57","Peter Sidorkiewicz","29","OTT","64","","8","46","3","250","1737","1487",".856","4.43","0","3388","","","","125","-50.09","0","0","0","8"
"58","Tommy Soderstrom","23","PHI","44","","20","17","6","143","1327","1184",".892","3.42","5","2512","","","","94","9.72","0","2","2","4"
"59","Robb Stauber","25","LAK","31","","15","8","4","111","987","876",".888","3.84","0","1735","","","","98","2.59","0","2","2","4"
"60","Rick Tabaracci","24","TOT","25","","8","12","0","80","658","578",".878","3.69","2","1302","","","","106","-4.27","0","0","0","14"
"61","Chris Terreri","28","NJD","48","","19","21","3","151","1324","1173",".886","3.39","2","2672","","","","99","1.37","0","0","0","6"
"62","Andrei Trefilov","23","CGY","1","","0","0","1","5","39","34",".872","4.62","0","65","","","","","","0","0","0","2"
"63","Ron Tugnutt","25","EDM","26","","9","12","2","93","767","674",".879","4.17","0","1338","","","","105","-4.73","0","0","0","2"
"64","John Vanbiesbrouck","29","NYR","48","","20","18","7","152","1525","1373",".900","3.31","4","2757","","","","87","23.51","0","1","1","18"
"65","Mike Vernon","29","CGY","64","","29","26","9","203","1804","1601",".887","3.26","2","3732","","","","98","4.62","0","2","2","42"
"66","Jimmy Waite","23","CHI","20","","6","7","1","49","411","362",".881","2.95","2","996","","","","104","-1.70","0","0","0","0"
"67","Darcy Wakaluk","26","MNS","29","","10","12","5","97","803","706",".879","3.65","1","1596","","","","105","-4.59","0","3","3","20"
"68","Rick Wamsley","33","TOR","3","","0","3","0","15","91","76",".835","5.63","0","160","","","","","","0","0","0","0"
"69","Steve Weeks","34","OTT","7","","0","5","0","30","144","114",".792","7.23","0","249","","","","","","0","0","0","0"
"70","Kay Whitmore","25","VAN","31","","18","8","4","94","858","764",".890","3.10","1","1817","","","","95","4.74","0","3","3","2"
"71","Ken Wregget","28","PIT","25","","13","7","2","78","692","614",".887","3.42","0","1368","","","","98","1.64","0","1","1","6"
"72","Wendell Young","29","TBL","31","","7","19","2","97","758","661",".872","3.66","0","1591","","","","111","-9.76","0","2","2","2"
